time,l,iteration
2019-11-25 16:47:11.740,0,6
2019-11-25 16:53:06.740,1,6
2019-11-25 16:55:56.000,0,6
2019-11-25 16:47:30.740,0,6
2019-11-25 16:56:30.240,0,6
2019-11-25 16:47:44.240,0,6
2019-11-25 16:48:07.000,0,6
2019-11-25 16:54:23.740,1,6
2019-11-25 16:59:18.740,0,6
2019-11-25 17:00:35.240,0,6
2019-11-25 17:00:43.000,1,6
2019-11-25 16:47:08.740,0,6
2019-11-25 16:50:21.240,0,6
2019-11-25 16:58:25.240,0,6
2019-11-25 16:49:01.740,0,6
2019-11-25 16:56:56.740,0,6
2019-11-25 16:59:45.000,0,6
2019-11-25 16:50:13.500,0,6
2019-11-25 16:55:12.000,0,6
2019-11-25 16:59:52.740,0,6
2019-11-25 16:48:28.500,0,6
2019-11-25 16:52:26.240,0,6
2019-11-25 16:56:11.740,0,6
2019-11-25 17:00:26.500,0,6
2019-11-25 16:57:29.500,1,6
2019-11-25 17:00:24.740,0,6
2019-11-25 16:59:32.240,1,6
2019-11-25 16:56:23.240,0,6
2019-11-25 16:59:26.500,0,6
2019-11-25 16:55:38.740,1,6
2019-11-25 16:52:49.240,1,6
2019-11-25 17:00:36.740,0,6
2019-11-25 16:53:24.240,1,6
2019-11-25 16:56:18.000,0,6
2019-11-25 16:56:03.500,0,6
2019-11-25 16:47:45.740,1,6
2019-11-25 16:47:44.740,1,6
2019-11-25 16:56:19.240,0,6
2019-11-25 16:56:27.000,0,6
2019-11-25 17:00:49.500,0,6
2019-11-25 16:48:02.500,1,6
2019-11-25 16:55:36.740,1,6
2019-11-25 16:57:21.000,0,6
2019-11-25 16:48:31.500,1,6
2019-11-25 17:00:43.740,0,6
2019-11-25 16:52:12.740,0,6
2019-11-25 16:56:23.000,0,6
2019-11-25 16:59:47.500,0,6
2019-11-25 16:52:25.500,0,6
2019-11-25 16:53:26.240,1,6
2019-11-25 16:53:37.740,1,6
2019-11-25 16:48:24.240,0,6
2019-11-25 16:53:34.000,1,6
2019-11-25 16:48:00.500,1,6
2019-11-25 16:55:13.740,0,6
2019-11-25 16:57:48.740,0,6
2019-11-25 16:57:07.500,0,6
2019-11-25 16:55:03.240,0,6
2019-11-25 16:58:05.000,1,6
2019-11-25 16:55:49.500,0,6
2019-11-25 16:55:37.000,0,6
2019-11-25 16:58:38.500,0,6
2019-11-25 16:57:32.240,1,6
2019-11-25 16:48:54.500,0,6
2019-11-25 16:47:57.500,1,6
2019-11-25 16:54:48.740,0,6
2019-11-25 16:57:52.240,0,6
2019-11-25 16:53:30.000,1,6
2019-11-25 16:58:22.500,0,6
2019-11-25 16:58:12.500,0,6
2019-11-25 16:48:04.000,1,6
2019-11-25 16:50:07.000,0,6
2019-11-25 16:58:30.500,0,6
2019-11-25 16:59:23.740,0,6
2019-11-25 16:53:33.740,1,6
2019-11-25 16:58:24.240,0,6
2019-11-25 16:55:27.000,0,6
2019-11-25 16:59:29.740,0,6
2019-11-25 16:56:05.240,0,6
2019-11-25 16:56:40.740,1,6
2019-11-25 16:55:14.240,0,6
2019-11-25 16:56:57.500,0,6
2019-11-25 16:47:59.500,1,6
2019-11-25 16:59:34.740,0,6
2019-11-25 16:50:01.000,0,6
2019-11-25 16:55:39.740,0,6
2019-11-25 16:54:48.500,0,6
2019-11-25 16:47:44.000,0,6
2019-11-25 16:48:33.000,0,6
2019-11-25 16:55:49.240,0,6
2019-11-25 16:55:01.740,1,6
2019-11-25 16:47:42.240,0,6
2019-11-25 16:53:25.240,1,6
2019-11-25 16:52:54.240,0,6
2019-11-25 16:57:59.740,0,6
2019-11-25 16:58:42.240,0,6
2019-11-25 16:53:26.500,1,6
2019-11-25 16:52:50.500,1,6
2019-11-25 16:55:31.000,1,6
2019-11-25 16:53:24.500,0,6
2019-11-25 16:54:16.500,0,6
2019-11-25 16:55:38.500,0,6
2019-11-25 16:53:02.740,0,6
2019-11-25 16:59:15.500,0,6
2019-11-25 17:00:48.500,0,6
2019-11-25 16:58:15.500,0,6
2019-11-25 16:48:05.240,1,6
2019-11-25 16:59:30.240,0,6
2019-11-25 16:56:02.240,0,6
2019-11-25 16:55:47.500,0,6
2019-11-25 16:55:19.000,0,6
2019-11-25 17:00:00.000,0,6
2019-11-25 16:48:06.240,1,6
2019-11-25 16:57:25.740,1,6
2019-11-25 16:47:23.740,0,6
2019-11-25 16:56:03.000,0,6
2019-11-25 16:56:33.240,1,6
2019-11-25 16:49:06.500,0,6
2019-11-25 16:59:56.000,0,6
2019-11-25 16:57:51.740,0,6
2019-11-25 16:56:57.000,0,6
2019-11-25 16:57:57.240,0,6
2019-11-25 16:59:52.500,0,6
2019-11-25 17:00:12.500,0,6
2019-11-25 16:56:24.000,0,6
2019-11-25 16:52:27.500,1,6
2019-11-25 16:53:39.500,1,6
2019-11-25 16:48:48.740,1,6
2019-11-25 16:57:11.740,0,6
2019-11-25 16:52:30.240,1,6
2019-11-25 16:57:45.000,1,6
2019-11-25 17:00:38.000,0,6
2019-11-25 16:55:23.500,0,6
2019-11-25 16:59:34.000,0,6
2019-11-25 16:57:24.500,1,6
2019-11-25 16:57:42.000,0,6
2019-11-25 16:53:28.000,1,6
2019-11-25 16:58:45.240,0,6
2019-11-25 16:58:10.000,0,6
2019-11-25 16:56:10.500,0,6
2019-11-25 16:47:10.740,0,6
2019-11-25 16:59:59.740,0,6
2019-11-25 16:59:18.240,0,6
2019-11-25 16:56:04.000,1,6
2019-11-25 16:57:23.000,1,6
2019-11-25 16:56:59.740,1,6
2019-11-25 16:58:04.740,0,6
2019-11-25 16:59:36.740,0,6
2019-11-25 16:47:19.740,0,6
2019-11-25 17:00:26.240,0,6
2019-11-25 16:53:07.500,0,6
2019-11-25 16:47:48.240,1,6
2019-11-25 17:00:03.240,1,6
2019-11-25 16:49:44.500,0,6
2019-11-25 16:49:45.240,1,6
2019-11-25 16:48:25.000,0,6
2019-11-25 16:56:44.500,1,6
2019-11-25 16:50:22.740,0,6
2019-11-25 17:00:09.740,0,6
2019-11-25 16:49:02.000,1,6
2019-11-25 16:49:01.000,1,6
2019-11-25 16:48:29.500,0,6
2019-11-25 16:54:39.000,0,6
2019-11-25 16:53:07.240,0,6
2019-11-25 16:59:17.240,0,6
2019-11-25 16:49:54.000,1,6
2019-11-25 16:53:18.740,1,6
2019-11-25 16:52:59.240,0,6
2019-11-25 16:57:17.740,0,6
2019-11-25 16:47:51.240,1,6
2019-11-25 16:59:53.500,0,6
2019-11-25 16:47:26.740,0,6
2019-11-25 16:56:15.000,0,6
2019-11-25 16:50:17.240,0,6
2019-11-25 16:49:55.240,0,6
2019-11-25 16:59:11.000,0,6
2019-11-25 16:54:59.240,1,6
2019-11-25 17:00:08.000,1,6
2019-11-25 16:56:17.740,0,6
2019-11-25 16:49:07.000,0,6
2019-11-25 16:52:56.240,0,6
2019-11-25 16:54:20.740,0,6
2019-11-25 16:50:07.740,1,6
2019-11-25 16:48:28.000,0,6
2019-11-25 16:59:45.740,0,6
2019-11-25 16:48:03.240,1,6
2019-11-25 16:47:56.740,0,6
2019-11-25 16:58:09.740,1,6
2019-11-25 16:52:28.740,0,6
2019-11-25 16:52:47.500,1,6
2019-11-25 16:56:45.000,0,6
2019-11-25 16:56:53.500,1,6
2019-11-25 17:00:28.000,0,6
2019-11-25 16:52:52.740,1,6
2019-11-25 16:54:42.240,0,6
2019-11-25 17:00:13.000,0,6
2019-11-25 16:54:14.240,0,6
2019-11-25 16:55:00.740,1,6
2019-11-25 16:47:32.000,0,6
2019-11-25 16:57:52.500,0,6
2019-11-25 16:47:19.000,0,6
2019-11-25 16:54:35.500,1,6
2019-11-25 16:55:42.740,0,6
2019-11-25 16:56:14.740,0,6
2019-11-25 16:49:53.000,0,6
2019-11-25 16:55:32.000,1,6
2019-11-25 16:52:52.240,1,6
2019-11-25 16:54:42.500,0,6
2019-11-25 16:55:21.740,0,6
2019-11-25 16:55:08.240,0,6
2019-11-25 16:56:15.740,0,6
2019-11-25 16:58:01.240,0,6
2019-11-25 16:59:59.000,0,6
2019-11-25 16:50:21.000,0,6
2019-11-25 16:55:09.000,0,6
2019-11-25 16:58:41.240,0,6
2019-11-25 16:58:34.740,0,6
2019-11-25 16:55:23.000,0,6
2019-11-25 17:00:36.000,0,6
2019-11-25 16:57:13.240,0,6
2019-11-25 16:58:31.500,0,6
2019-11-25 16:59:41.740,1,6
2019-11-25 16:54:58.500,1,6
2019-11-25 16:52:48.240,1,6
2019-11-25 16:55:41.240,0,6
2019-11-25 16:57:43.740,0,6
2019-11-25 16:53:01.240,0,6
2019-11-25 16:49:05.740,1,6
2019-11-25 16:59:53.000,0,6
2019-11-25 16:54:33.740,1,6
2019-11-25 16:56:17.500,0,6
2019-11-25 16:49:58.000,0,6
2019-11-25 16:57:33.240,0,6
2019-11-25 16:58:38.000,0,6
2019-11-25 16:50:22.240,0,6
2019-11-25 16:55:04.740,1,6
2019-11-25 16:47:24.000,0,6
2019-11-25 16:52:29.000,0,6
2019-11-25 17:00:30.500,0,6
2019-11-25 16:53:25.000,1,6
2019-11-25 16:48:22.000,1,6
2019-11-25 16:55:35.240,0,6
2019-11-25 17:00:07.740,0,6
2019-11-25 16:53:02.240,0,6
2019-11-25 16:58:08.000,0,6
2019-11-25 16:47:26.000,0,6
2019-11-25 16:53:09.500,0,6
2019-11-25 16:58:22.740,0,6
2019-11-25 16:57:37.740,0,6
2019-11-25 16:55:37.240,0,6
2019-11-25 16:53:27.740,1,6
2019-11-25 16:56:06.740,0,6
2019-11-25 16:55:15.000,0,6
2019-11-25 16:58:29.240,1,6
2019-11-25 16:56:06.500,0,6
2019-11-25 16:47:59.000,1,6
2019-11-25 16:50:00.500,0,6
2019-11-25 16:57:25.000,1,6
2019-11-25 16:55:51.500,0,6
2019-11-25 16:58:04.500,0,6
2019-11-25 16:55:26.740,0,6
2019-11-25 16:59:11.240,0,6
2019-11-25 16:59:31.240,0,6
2019-11-25 16:58:19.500,0,6
2019-11-25 16:54:45.240,0,6
2019-11-25 16:54:16.240,0,6
2019-11-25 16:52:45.240,1,6
2019-11-25 16:57:35.500,0,6
2019-11-25 16:52:26.740,0,6
2019-11-25 16:47:55.240,1,6
2019-11-25 16:53:24.740,1,6
2019-11-25 16:58:26.000,0,6
2019-11-25 16:59:56.500,0,6
2019-11-25 16:56:10.240,0,6
2019-11-25 16:57:41.740,0,6
2019-11-25 16:53:23.500,0,6
2019-11-25 16:56:26.240,0,6
2019-11-25 16:48:59.500,1,6
2019-11-25 16:55:35.000,0,6
2019-11-25 16:49:05.500,1,6
2019-11-25 17:00:18.740,0,6
2019-11-25 16:58:49.740,0,6
2019-11-25 16:54:41.500,0,6
2019-11-25 16:55:53.000,0,6
2019-11-25 16:58:18.240,0,6
2019-11-25 16:48:45.240,1,6
2019-11-25 16:47:20.740,0,6
2019-11-25 16:58:16.740,0,6
2019-11-25 16:57:10.240,0,6
2019-11-25 16:56:49.240,1,6
2019-11-25 16:58:43.740,0,6
2019-11-25 16:47:11.500,0,6
2019-11-25 16:54:12.740,0,6
2019-11-25 16:53:27.500,1,6
2019-11-25 16:54:21.000,1,6
2019-11-25 16:50:01.500,0,6
2019-11-25 17:00:21.500,0,6
2019-11-25 16:53:23.240,1,6
2019-11-25 16:55:29.740,0,6
2019-11-25 17:00:33.500,0,6
2019-11-25 16:56:16.000,0,6
2019-11-25 16:52:34.740,1,6
2019-11-25 16:54:21.240,0,6
2019-11-25 16:48:46.500,1,6
2019-11-25 17:00:49.740,0,6
2019-11-25 16:57:53.000,0,6
2019-11-25 16:58:44.500,0,6
2019-11-25 16:59:32.000,0,6
2019-11-25 16:50:16.740,0,6
2019-11-25 16:58:08.500,0,6
2019-11-25 16:58:02.000,0,6
2019-11-25 16:47:54.740,1,6
2019-11-25 16:47:11.000,0,6
2019-11-25 16:57:23.500,0,6
2019-11-25 16:56:20.740,0,6
2019-11-25 16:58:21.500,0,6
2019-11-25 16:53:33.000,1,6
2019-11-25 16:57:05.740,0,6
2019-11-25 16:55:25.240,1,6
2019-11-25 16:56:04.500,0,6
2019-11-25 16:58:25.500,0,6
2019-11-25 16:59:33.740,0,6
2019-11-25 16:48:30.000,1,6
2019-11-25 16:53:34.740,1,6
2019-11-25 16:57:28.740,0,6
2019-11-25 16:50:07.240,0,6
2019-11-25 16:47:40.000,0,6
2019-11-25 16:58:23.240,0,6
2019-11-25 16:56:52.240,0,6
2019-11-25 16:56:56.500,1,6
2019-11-25 16:58:07.500,0,6
2019-11-25 16:47:43.240,0,6
2019-11-25 16:55:46.500,0,6
2019-11-25 16:53:19.000,0,6
2019-11-25 16:54:25.240,1,6
2019-11-25 16:49:49.740,1,6
2019-11-25 17:00:15.740,0,6
2019-11-25 16:49:46.000,1,6
2019-11-25 16:57:50.500,0,6
2019-11-25 16:56:13.740,0,6
2019-11-25 17:00:32.240,0,6
2019-11-25 16:57:33.740,0,6
2019-11-25 16:47:56.500,1,6
2019-11-25 16:52:12.500,0,6
2019-11-25 16:47:50.500,1,6
2019-11-25 16:54:19.240,0,6
2019-11-25 16:55:21.240,0,6
2019-11-25 17:00:21.240,0,6
2019-11-25 16:55:44.500,0,6
2019-11-25 16:56:58.500,0,6
2019-11-25 16:58:38.240,0,6
2019-11-25 17:00:20.000,1,6
2019-11-25 16:53:21.000,1,6
2019-11-25 16:59:20.240,0,6
2019-11-25 16:54:43.500,0,6
2019-11-25 16:59:48.740,0,6
2019-11-25 16:47:10.000,0,6
2019-11-25 16:48:54.240,0,6
2019-11-25 16:53:39.000,1,6
2019-11-25 16:59:10.500,0,6
2019-11-25 16:59:26.740,0,6
2019-11-25 16:55:25.740,0,6
2019-11-25 17:00:37.740,0,6
2019-11-25 16:50:22.000,0,6
2019-11-25 16:59:56.240,0,6
2019-11-25 16:59:10.740,0,6
2019-11-25 16:55:56.740,0,6
2019-11-25 16:59:55.000,0,6
2019-11-25 17:00:29.500,0,6
2019-11-25 16:52:56.000,0,6
2019-11-25 16:50:17.000,0,6
2019-11-25 16:59:16.740,0,6
2019-11-25 17:00:10.500,0,6
2019-11-25 16:50:24.740,0,6
2019-11-25 16:57:47.240,0,6
2019-11-25 16:48:30.500,1,6
2019-11-25 16:54:56.240,0,6
2019-11-25 16:54:22.240,0,6
2019-11-25 17:00:15.000,0,6
2019-11-25 16:52:55.000,0,6
2019-11-25 16:47:38.240,0,6
2019-11-25 16:57:21.740,0,6
2019-11-25 16:48:57.740,1,6
2019-11-25 16:53:14.500,1,6
2019-11-25 16:52:57.740,0,6
2019-11-25 16:58:13.240,0,6
2019-11-25 16:58:44.240,0,6
2019-11-25 17:00:23.000,0,6
2019-11-25 16:50:16.240,0,6
2019-11-25 16:53:17.740,1,6
2019-11-25 16:52:34.240,1,6
2019-11-25 16:50:03.000,0,6
2019-11-25 16:53:20.500,1,6
2019-11-25 16:50:12.740,0,6
2019-11-25 16:57:29.000,1,6
2019-11-25 16:49:54.500,0,6
2019-11-25 16:54:30.740,1,6
2019-11-25 16:59:36.500,1,6
2019-11-25 16:54:25.000,1,6
2019-11-25 16:48:53.740,0,6
2019-11-25 16:58:13.500,0,6
2019-11-25 16:49:45.740,1,6
2019-11-25 16:57:36.240,0,6
2019-11-25 16:48:53.000,1,6
2019-11-25 16:50:18.000,0,6
2019-11-25 16:56:22.740,0,6
2019-11-25 16:53:21.240,0,6
2019-11-25 16:52:52.000,1,6
2019-11-25 16:55:49.000,0,6
2019-11-25 17:00:47.240,0,6
2019-11-25 16:47:17.740,0,6
2019-11-25 17:00:47.000,0,6
2019-11-25 16:55:45.740,0,6
2019-11-25 16:47:39.500,0,6
2019-11-25 16:57:40.500,0,6
2019-11-25 16:56:42.240,1,6
2019-11-25 16:56:16.240,0,6
2019-11-25 16:59:44.740,0,6
2019-11-25 16:54:40.740,0,6
2019-11-25 16:56:28.500,1,6
2019-11-25 16:59:28.500,0,6
2019-11-25 16:53:21.500,1,6
2019-11-25 16:48:25.240,1,6
2019-11-25 16:54:23.500,1,6
2019-11-25 16:57:19.500,0,6
2019-11-25 16:57:34.740,0,6
2019-11-25 16:53:24.000,1,6
2019-11-25 16:48:54.000,1,6
2019-11-25 16:58:26.240,0,6
2019-11-25 16:58:27.240,0,6
2019-11-25 16:50:03.740,0,6
2019-11-25 16:54:39.500,0,6
2019-11-25 16:48:37.240,0,6
2019-11-25 16:54:40.500,0,6
2019-11-25 16:59:13.500,0,6
2019-11-25 16:55:33.500,1,6
2019-11-25 16:53:21.740,1,6
2019-11-25 16:49:52.500,0,6
2019-11-25 16:55:42.500,0,6
2019-11-26 16:53:17.000,0,6
2019-11-26 16:54:54.240,1,6
2019-11-26 16:57:04.000,1,6
2019-11-26 16:57:19.240,1,6
2019-11-26 16:53:18.000,0,6
2019-11-26 16:57:22.740,0,6
2019-11-26 16:51:21.240,1,6
2019-11-26 16:57:05.000,1,6
2019-11-26 16:57:11.000,1,6
2019-11-26 16:51:10.740,1,6
2019-11-26 16:51:20.240,1,6
2019-11-26 16:57:15.240,0,6
2019-11-26 16:51:31.500,1,6
2019-11-26 16:57:37.000,1,6
2019-11-26 16:54:17.500,1,6
2019-11-26 16:51:57.740,1,6
2019-11-26 16:56:15.740,1,6
2019-11-26 16:53:02.500,1,6
2019-11-26 16:52:49.240,1,6
2019-11-26 16:56:56.740,0,6
2019-11-26 16:54:46.740,1,6
2019-11-26 16:51:00.740,1,6
2019-11-26 16:53:06.500,1,6
2019-11-26 16:51:14.240,1,6
2019-11-26 16:57:08.240,1,6
2019-11-26 16:51:56.000,1,6
2019-11-26 16:56:31.740,1,6
2019-11-26 16:56:36.500,1,6
2019-11-26 16:54:48.000,1,6
2019-11-26 16:53:01.240,1,6
2019-11-26 16:56:43.500,1,6
2019-11-26 16:51:08.000,1,6
2019-11-26 16:56:59.740,0,6
2019-11-26 16:51:30.500,1,6
2019-11-26 16:56:28.240,1,6
2019-11-26 16:57:07.740,1,6
2019-11-26 16:53:03.240,1,6
2019-11-26 16:53:24.240,1,6
2019-11-26 16:54:30.740,1,6
2019-11-26 16:54:31.740,1,6
2019-11-26 16:54:35.000,1,6
2019-11-26 16:51:27.240,1,6
2019-11-26 16:55:03.740,1,6
2019-11-26 16:57:11.500,1,6
2019-11-26 16:51:27.740,1,6
2019-11-26 16:54:34.500,1,6
2019-11-26 16:52:00.500,1,6
2019-11-26 16:56:06.240,0,6
2019-11-26 16:51:36.000,1,6
2019-11-26 16:56:27.240,1,6
2019-11-26 16:52:48.740,1,6
2019-11-26 16:51:07.740,1,6
2019-11-26 16:51:22.740,1,6
2019-11-26 16:53:08.740,0,6
2019-11-26 16:56:51.240,1,6
2019-11-26 16:54:23.740,1,6
2019-11-26 16:51:24.000,1,6
2019-11-26 16:54:43.500,1,6
2019-11-26 16:54:33.000,0,6
2019-11-26 16:51:03.740,1,6
2019-11-26 16:56:16.740,1,6
2019-11-26 16:57:41.240,1,6
2019-11-26 16:54:31.240,1,6
2019-11-26 16:51:28.000,1,6
2019-11-26 16:53:16.500,0,6
2019-11-26 16:56:20.740,1,6
2019-11-26 16:53:29.500,0,6
2019-11-26 16:53:18.240,0,6
2019-11-26 16:54:51.000,1,6
2019-11-26 16:51:57.500,1,6
2019-11-26 16:56:21.240,1,6
2019-11-26 16:55:11.500,1,6
2019-11-26 16:51:17.000,1,6
2019-11-26 16:51:55.500,1,6
2019-11-26 16:56:23.740,1,6
2019-11-26 16:50:57.740,1,6
2019-11-26 16:52:11.000,1,6
2019-11-26 16:55:02.240,1,6
2019-11-26 16:55:08.000,1,6
2019-11-26 16:51:36.500,1,6
2019-11-26 16:56:29.000,1,6
2019-11-26 16:53:11.000,0,6
2019-11-26 16:52:21.500,1,6
2019-11-26 16:52:01.240,1,6
2019-11-26 16:53:03.000,1,6
2019-11-26 16:52:00.240,1,6
2019-11-26 16:56:07.000,1,6
2019-11-26 16:54:46.240,1,6
2019-11-26 16:56:27.500,1,6
2019-11-26 16:51:13.240,1,6
2019-11-26 16:57:43.240,1,6
2019-11-26 16:54:42.000,1,6
2019-11-26 16:55:14.240,1,6
2019-11-26 16:53:20.240,1,6
2019-11-26 16:54:21.500,1,6
2019-11-26 16:54:23.000,1,6
2019-11-26 16:57:01.500,1,6
2019-11-26 16:54:33.240,1,6
2019-11-26 16:54:30.240,1,6
2019-11-26 16:52:59.740,1,6
2019-11-26 16:52:14.240,1,6
2019-11-26 16:56:25.240,1,6
2019-11-26 16:56:55.500,1,6
2019-11-26 16:54:44.240,1,6
2019-11-26 16:56:56.000,0,6
2019-11-26 16:54:52.240,1,6
2019-11-26 16:51:01.500,1,6
2019-11-26 16:54:19.000,1,6
2019-11-26 16:51:15.500,0,6
2019-11-26 16:53:28.240,1,6
2019-11-26 16:56:28.500,1,6
2019-11-26 16:52:53.500,1,6
2019-11-26 16:52:06.240,1,6
2019-11-26 16:57:42.240,1,6
2019-11-26 16:51:12.500,1,6
2019-11-26 16:54:27.000,1,6
2019-11-26 16:56:43.240,1,6
2019-11-26 16:57:24.500,1,6
2019-11-26 16:52:54.000,1,6
2019-11-26 16:56:47.000,1,6
2019-11-26 16:57:09.740,1,6
2019-11-26 16:52:08.000,1,6
2019-11-26 16:56:31.240,0,6
2019-11-26 16:54:53.240,1,6
2019-11-26 16:51:26.740,1,6
2019-11-26 16:56:47.240,1,6
2019-11-26 16:51:32.740,1,6
2019-11-26 16:55:01.240,1,6
2019-11-26 16:56:41.240,1,6
2019-11-26 16:56:35.500,1,6
2019-11-26 16:54:50.740,1,6
2019-11-26 16:52:15.200,1,6
2019-11-26 16:57:40.240,1,6
2019-11-26 16:53:25.500,1,6
2019-11-26 16:57:17.000,1,6
2019-11-26 16:53:23.500,1,6
2019-11-26 16:52:20.480,1,6
2019-11-26 16:52:23.740,1,6
2019-11-26 16:55:11.000,1,6
2019-11-26 16:51:25.740,1,6
2019-11-26 16:56:42.240,1,6
2019-11-26 16:57:14.000,0,6
2019-11-26 16:53:31.000,1,6
2019-11-26 16:55:07.240,1,6
2019-11-26 16:54:16.740,1,6
2019-11-26 16:57:14.500,0,6
2019-11-26 16:51:04.740,1,6
2019-11-26 16:52:56.500,1,6
2019-11-26 16:55:06.000,1,6
2019-11-26 16:57:02.740,0,6
2019-11-26 16:56:50.740,1,6
2019-11-26 16:52:57.000,1,6
2019-11-26 16:57:04.500,1,6
2019-11-26 16:54:56.000,1,6
2019-11-26 16:57:00.500,0,6
2019-11-26 16:52:15.000,1,6
2019-11-26 16:56:28.740,1,6
2019-11-26 16:56:47.500,1,6
2019-11-26 16:53:11.500,0,6
2019-11-26 16:51:55.740,0,6
2019-11-26 16:55:05.740,1,6
2019-11-26 16:57:09.000,1,6
2019-11-26 16:56:37.240,1,6
2019-11-26 16:57:43.740,1,6
2019-11-26 16:54:41.000,0,6
2019-11-26 16:53:03.500,1,6
2019-11-26 16:56:23.240,1,6
2019-11-26 16:56:32.000,1,6
2019-11-26 16:51:32.240,1,6
2019-11-26 16:55:13.000,1,6
2019-11-26 16:56:31.500,1,6
2019-11-26 16:54:19.240,1,6
2019-11-26 16:53:13.000,0,6
2019-11-26 16:55:02.500,1,6
2019-11-26 16:57:22.000,0,6
2019-11-26 16:57:13.500,0,6
2019-11-26 16:51:21.500,1,6
2019-11-26 16:56:46.240,1,6
2019-11-26 16:52:58.240,1,6
2019-11-26 16:54:43.240,1,6
2019-11-26 16:50:59.000,1,6
2019-11-26 16:53:30.000,1,6
2019-11-26 16:51:01.740,1,6
2019-11-26 16:53:22.500,1,6
2019-11-26 16:51:34.500,1,6
2019-11-26 16:51:55.000,0,6
2019-11-26 16:54:32.240,0,6
2019-11-26 16:57:42.000,1,6
2019-11-26 16:54:29.740,1,6
2019-11-26 16:57:01.740,0,6
2019-11-26 16:54:14.500,1,6
2019-11-26 16:54:14.240,1,6
2019-11-26 16:51:12.740,1,6
2019-11-26 16:53:12.740,0,6
2019-11-26 16:54:17.740,1,6
2019-11-26 16:56:47.740,1,6
2019-11-26 16:54:40.240,1,6
2019-11-26 16:56:37.000,1,6
2019-11-26 16:51:02.740,1,6
2019-11-26 16:55:13.500,1,6
2019-11-26 16:57:12.740,0,6
2019-11-26 16:56:19.240,1,6
2019-11-26 16:52:57.240,1,6
2019-11-26 16:56:38.740,1,6
2019-11-26 16:54:54.500,1,6
2019-11-26 16:56:17.240,1,6
2019-11-26 16:51:28.240,1,6
2019-11-26 16:56:10.500,1,6
2019-11-26 16:53:31.500,1,6
2019-11-26 16:54:37.500,1,6
2019-11-26 16:51:59.240,1,6
2019-11-26 16:54:52.740,1,6
2019-11-26 16:57:09.240,1,6
2019-11-26 16:56:51.740,1,6
2020-01-03 16:16:03.740,1,6
2020-01-03 16:16:47.240,1,6
2020-01-03 16:16:08.000,1,6
2020-01-03 16:21:19.000,0,6
2020-01-03 16:16:42.740,1,6
2020-01-03 16:21:20.500,0,6
2020-01-03 16:15:18.740,1,6
2020-01-03 16:17:17.240,1,6
2020-01-03 16:21:13.000,0,6
2020-01-03 16:21:14.240,0,6
2020-01-03 16:16:00.000,1,6
2020-01-03 16:15:29.740,0,6
2020-01-03 16:15:54.000,1,6
2020-01-03 16:15:59.500,1,6
2020-01-03 16:16:46.000,1,6
2020-01-03 16:16:23.500,1,6
2020-01-03 16:16:18.500,0,6
2020-01-03 16:16:23.740,1,6
2020-01-03 16:17:10.740,0,6
2020-01-03 16:15:38.280,1,6
2020-01-03 16:16:38.500,1,6
2020-01-03 16:21:22.000,0,6
2020-01-03 16:17:12.000,0,6
2020-01-03 16:17:06.000,0,6
2020-01-03 16:15:53.000,1,6
2020-01-03 16:15:59.240,1,6
2020-01-03 16:17:17.500,1,6
2020-01-03 16:16:08.740,1,6
2020-01-03 16:21:18.500,0,6
2020-01-03 16:17:11.000,0,6
2020-01-03 16:21:05.000,1,6
2020-01-03 16:16:46.740,1,6
2020-01-03 16:16:39.740,1,6
2020-01-03 16:16:37.240,1,6
2020-01-03 16:16:04.000,1,6
2020-01-03 16:17:06.500,1,6
2020-01-03 16:15:33.500,0,6
2020-01-03 16:16:27.240,1,6
2020-01-03 16:20:18.740,0,6
2020-01-03 16:15:11.000,1,6
2020-01-03 16:16:48.500,1,6
2020-01-03 16:16:44.500,1,6
2020-01-03 16:16:29.740,1,6
2020-01-03 16:21:17.500,0,6
2020-01-03 16:15:35.740,1,6
2020-01-03 16:15:30.240,0,6
2020-01-03 16:21:24.740,0,6
2020-01-03 16:15:21.740,1,6
2020-01-03 16:16:56.740,1,6
2020-01-03 16:17:08.000,1,6
2020-01-03 16:15:04.740,0,6
2020-01-03 16:15:30.500,0,6
2020-01-03 16:16:07.000,1,6
2020-01-03 16:15:34.740,0,6
2020-01-03 16:15:11.240,1,6
2020-01-03 16:15:04.240,0,6
2020-01-03 16:15:36.240,1,6
2020-01-03 16:21:11.740,0,6
2020-01-03 16:15:10.740,1,6
2020-01-03 16:15:33.000,0,6
2020-01-03 16:21:04.740,1,6
2020-01-03 16:15:55.500,1,6
2020-01-03 16:20:29.500,1,6
2020-01-03 16:16:21.500,1,6
2020-01-03 16:16:09.000,1,6
2020-01-03 16:16:08.500,1,6
2020-01-03 16:16:04.240,1,6
2020-01-03 16:20:24.000,0,6
2020-01-03 16:21:19.740,0,6
2020-01-03 16:21:10.740,0,6
2020-01-03 16:16:06.740,1,6
2020-01-03 16:15:08.000,1,6
2020-01-03 16:16:58.000,1,6
2020-01-03 16:17:04.240,1,6
2020-01-03 16:16:32.240,1,6
2020-01-03 16:15:34.000,0,6
2020-01-03 16:20:24.240,0,6
2020-01-03 16:15:57.000,1,6
2020-01-03 16:20:26.500,0,6
2020-01-03 16:16:30.500,1,6
2020-01-03 16:16:38.740,1,6
2020-01-03 16:15:58.240,1,6
2020-01-03 16:21:09.740,0,6
